3000, 400, 0, 240, 19.0, 0.5,0.05,1000000,900.139329284215,67520000.0,0,0.0,0.7000000000000001,0.5650480778736661,0
3000, 400, 0, 240, 19.0, 0.5,0.05,1000000,900.139329284215,67520000.0,0,0.0,1.9000000000000001,0.01017789979520068,0
3000, 400, 0, 240, 19.0, 0.5,0.05,1000000,900.139329284215,67520000.0,0,0.0,1.5,0.0718574748271493,0
3000, 400, 0, 240, 19.0, 0.5,0.05,1000000,900.139329284215,67520000.0,0,0.0,1.7000000000000002,0.023912430994849715,0
3000, 400, 0, 240, 19.0, 0.5,0.05,1000000,900.139329284215,67520000.0,0,0.0,1.6,0.04215753697458584,0
3000, 400, 0, 240, 19.0, 0.5,0.05,1000000,900.139329284215,67520000.0,0,0.0,0.4,0.702440335902422,0
3000, 400, 0, 240, 19.0, 0.5,0.05,1000000,900.139329284215,67520000.0,0,0.0,0.1,0.7567963299009237,0
2000, 200, 0, 240, 20.0, 0.4,0.05,1000000,900.139329284215,67520000.0,0,0.0,0.9,0.4122886744856708,0
3000, 400, 0, 240, 19.0, 0.5,0.05,1000000,900.139329284215,67520000.0,0,0.0,1.3,0.16491202214290104,0
2000, 200, 0, 240, 20.0, 0.4,0.05,1000000,900.139329284215,67520000.0,0,0.0,0.30000000000000004,0.7317984066020392,0
2000, 200, 0, 240, 20.0, 0.4,0.05,1000000,900.139329284215,67520000.0,0,0.0,1.8,0.01026354920054408,0
2000, 200, 0, 240, 20.0, 0.4,0.05,1000000,900.139329284215,67520000.0,0,0.0,0.0,0.7612983379924776,0
2000, 200, 0, 240, 20.0, 0.4,0.05,1000000,900.139329284215,67520000.0,0,0.0,2.0,0.00686246487761732,0
3000, 400, 0, 240, 19.0, 0.5,0.05,1000000,900.139329284215,67520000.0,0,0.0,0.8,0.5028652413758292,0
3000, 400, 0, 240, 19.0, 0.5,0.05,1000000,900.139329284215,67520000.0,0,0.0,1.4000000000000001,0.11392487541978502,0
3000, 400, 0, 240, 19.0, 0.5,0.05,1000000,900.139329284215,67520000.0,0,0.0,1.0,0.36232384350269103,0
2000, 200, 0, 240, 20.0, 0.4,0.05,1000000,900.139329284215,67520000.0,0,0.0,1.9000000000000001,0.008106074657745665,0
2000, 200, 0, 240, 20.0, 0.4,0.05,1000000,900.139329284215,67520000.0,0,0.0,0.7000000000000001,0.5621021993317987,0
3000, 400, 0, 240, 19.0, 0.5,0.05,1000000,900.139329284215,67520000.0,0,0.0,1.2000000000000002,0.2261071141218678,0
3000, 400, 0, 240, 19.0, 0.5,0.05,1000000,900.139329284215,67520000.0,0,0.0,1.1,0.2906222295026638,0
2000, 200, 0, 240, 20.0, 0.4,0.05,1000000,900.139329284215,67520000.0,0,0.0,1.6,0.022207855861504047,0
2000, 200, 0, 240, 20.0, 0.4,0.05,1000000,900.139329284215,67520000.0,0,0.0,0.4,0.7065342854930076,0
2000, 200, 0, 240, 20.0, 0.4,0.05,1000000,900.139329284215,67520000.0,0,0.0,1.5,0.038830773255886256,0
2000, 200, 0, 240, 20.0, 0.4,0.05,1000000,900.139329284215,67520000.0,0,0.0,0.1,0.7582609153173763,0
2000, 200, 0, 240, 20.0, 0.4,0.05,1000000,900.139329284215,67520000.0,0,0.0,1.7000000000000002,0.014086707145817431,0
3000, 400, 0, 240, 19.0, 0.5,0.05,1000000,900.139329284215,67520000.0,0,0.0,0.5,0.6683443715884998,0
3000, 400, 0, 240, 19.0, 0.5,0.05,1000000,900.139329284215,67520000.0,0,0.0,0.2,0.7464156232463353,0
2000, 200, 0, 240, 20.0, 0.4,0.05,1000000,900.139329284215,67520000.0,0,0.0,1.3,0.11462125232573839,0
3000, 400, 0, 240, 19.0, 0.5,0.05,1000000,900.139329284215,67520000.0,0,0.0,0.6000000000000001,0.6225363111449342,0
2000, 200, 0, 240, 20.0, 0.4,0.05,1000000,900.139329284215,67520000.0,0,0.0,0.8,0.4915216915377873,0
2000, 200, 0, 240, 20.0, 0.4,0.05,1000000,900.139329284215,67520000.0,0,0.0,1.4000000000000001,0.06875843104039914,0
2000, 200, 0, 240, 20.0, 0.4,0.05,1000000,900.139329284215,67520000.0,0,0.0,1.1,0.25086058799604116,0
2000, 200, 0, 240, 20.0, 0.4,0.05,1000000,900.139329284215,67520000.0,0,0.0,1.0,0.33095847912251963,0
3000, 400, 0, 240, 19.0, 0.5,0.05,1000000,900.139329284215,67520000.0,0,0.0,0.9,0.4320987923385345,0
3000, 400, 0, 240, 19.0, 0.5,0.05,1000000,900.139329284215,67520000.0,0,0.0,0.30000000000000004,0.7288521736550969,0
2000, 200, 0, 240, 20.0, 0.4,0.05,1000000,900.139329284215,67520000.0,0,0.0,1.2000000000000002,0.17599904774680003,0
3000, 400, 0, 240, 19.0, 0.5,0.05,1000000,900.139329284215,67520000.0,0,0.0,0.0,0.76070599546801,0
3000, 400, 0, 240, 19.0, 0.5,0.05,1000000,900.139329284215,67520000.0,0,0.0,1.8,0.014423698953309303,0
3000, 400, 0, 240, 19.0, 0.5,0.05,1000000,900.139329284215,67520000.0,0,0.0,2.0,0.007956413548388427,0
2000, 200, 0, 240, 20.0, 0.4,0.05,1000000,900.139329284215,67520000.0,0,0.0,0.6000000000000001,0.622735713142026,0
2000, 200, 0, 240, 20.0, 0.4,0.05,1000000,900.139329284215,67520000.0,0,0.0,0.5,0.6690281450786822,0
2000, 200, 0, 240, 20.0, 0.4,0.05,1000000,900.139329284215,67520000.0,0,0.0,0.2,0.7469459505754509,0
